user_id,forecast_month,n_months_history,segment,spend_forecast,spend_lower,spend_upper,spend_method,count_forecast,count_lower,count_upper,count_method,avg_amount_forecast,hist_avg_spend,hist_avg_count,last_month_spend,last_month_count,spend_pct_change_vs_hist,spend_direction,spend_vs_last_month_pct,confidence,top_category_forecasts,trend_summary,confidence_note,account_ids,primary_account_id,account_count,per_account_forecasts
USR388wJ,2025-02,24,Consistent Weekly,47046.7,0.0,109152.26,prophet,2,1,4,prophet,23523.35,15528.7,2.3,1252.62,2,203.0,increasing,3655.9,high,"{""Shopping"": {""forecast"": 99831.43, ""lower"": 79865.14, ""upper"": 119797.71, ""hist_avg"": 58914.18, ""data_points"": 6}, ""Housing and Utilities"": {""forecast"": 781.84, ""lower"": 625.48, ""upper"": 938.21, ""hist_avg"": 1056.14, ""data_points"": 7}, ""Travel"": {""forecast"": 778.25, ""lower"": 622.6, ""upper"": 933.9, ""hist_avg"": 853.94, ""data_points"": 3}}",Your spending is forecast to increasing by 203% vs your historical average.,Based on 24 months of data using prophet.,[3413230594669183],3413230594669183,1,"[{""account_id"": 3413230594669183, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 760.9, ""spend_lower"": 608.72, ""spend_upper"": 913.08, ""hist_avg_spend"": 15528.7, ""n_months"": 24}]"
USR395Ke,2025-01,23,Single-Tasker,0.0,0.0,58882.98,prophet,3,1,5,prophet,0.0,15963.53,2.5,9.93,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 39820.93, ""lower"": 31856.75, ""upper"": 47785.12, ""hist_avg"": 69981.13, ""data_points"": 5}, ""Personal Hygiene"": {""forecast"": 1983.05, ""lower"": 1586.44, ""upper"": 2379.66, ""hist_avg"": 1299.51, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 1997.57, ""lower"": 1598.05, ""upper"": 2397.08, ""hist_avg"": 847.92, ""data_points"": 5}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 23 months of data using prophet.,[9256222811119772],9256222811119772,1,"[{""account_id"": 9256222811119772, ""account_name"": ""Maestro"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 1162.98, ""spend_lower"": 930.39, ""spend_upper"": 1395.58, ""hist_avg_spend"": 15963.53, ""n_months"": 23}]"
USR398Px,2025-12,25,Healthy Active User,1100.17,437.01,1812.11,prophet,54,18,87,prophet,20.37,1205.26,71.9,9.99,3,-8.7,stable,10912.7,high,"{""Shopping"": {""forecast"": 49.67, ""lower"": 39.73, ""upper"": 59.6, ""hist_avg"": 323.15, ""data_points"": 25}, ""Finance"": {""forecast"": 236.51, ""lower"": 189.21, ""upper"": 283.81, ""hist_avg"": 278.87, ""data_points"": 24}, ""Groceries"": {""forecast"": 38.33, ""lower"": 30.66, ""upper"": 45.99, ""hist_avg"": 148.45, ""data_points"": 23}}",Your spending is forecast to remain stable near your historical average of $1205.,Based on 25 months of data using prophet.,[5444480661467789],5444480661467789,1,"[{""account_id"": 5444480661467789, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 484.71, ""spend_lower"": 387.77, ""spend_upper"": 581.65, ""hist_avg_spend"": 1205.26, ""n_months"": 25}]"
USR398kh,2025-11,25,Single-Tasker,534.4,417.95,658.5,prophet,5,4,7,prophet,106.88,596.34,5.8,89.4,1,-10.4,decreasing,497.8,high,"{""Transportation"": {""forecast"": 512.78, ""lower"": 410.23, ""upper"": 615.34, ""hist_avg"": 511.73, ""data_points"": 24}, ""Groceries"": {""forecast"": 89.4, ""lower"": 71.52, ""upper"": 107.28, ""hist_avg"": 89.4, ""data_points"": 25}, ""Food and Dining"": {""forecast"": 16.33, ""lower"": 13.06, ""upper"": 19.6, ""hist_avg"": 16.33, ""data_points"": 24}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[1738673592492369],1738673592492369,1,"[{""account_id"": 1738673592492369, ""account_name"": ""Plaid Checking"", ""account_type"": ""checking depository"", ""currency_code"": ""CAD"", ""spend_forecast"": 353.43, ""spend_lower"": 282.74, ""spend_upper"": 424.12, ""hist_avg_spend"": 596.34, ""n_months"": 25}]"
USR401fn,2025-02,21,Single-Tasker,1670.03,0.0,4145.82,prophet,2,1,4,prophet,835.01,1348.22,2.7,26.4,1,23.9,increasing,6225.9,high,"{""Housing and Utilities"": {""forecast"": 857.76, ""lower"": 686.21, ""upper"": 1029.32, ""hist_avg"": 1757.1, ""data_points"": 6}, ""Shopping"": {""forecast"": 400.73, ""lower"": 320.59, ""upper"": 480.88, ""hist_avg"": 934.73, ""data_points"": 5}, ""Personal Hygiene"": {""forecast"": 1380.12, ""lower"": 1104.09, ""upper"": 1656.14, ""hist_avg"": 615.78, ""data_points"": 6}}",Your spending is forecast to increasing by 24% vs your historical average.,Based on 21 months of data using prophet.,[7194223533689348],7194223533689348,1,"[{""account_id"": 7194223533689348, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 192.07, ""spend_lower"": 153.65, ""spend_upper"": 230.48, ""hist_avg_spend"": 1348.22, ""n_months"": 21}]"
USR415QQ,2025-02,25,Single-Tasker,181.23,0.0,891.92,prophet,2,1,3,prophet,90.61,461.82,1.7,47.03,1,-60.8,decreasing,285.3,high,"{""Personal Hygiene"": {""forecast"": 664.9, ""lower"": 531.92, ""upper"": 797.88, ""hist_avg"": 1181.41, ""data_points"": 4}, ""Travel"": {""forecast"": 1021.48, ""lower"": 817.18, ""upper"": 1225.77, ""hist_avg"": 901.29, ""data_points"": 2}, ""Gifts"": {""forecast"": 214.23, ""lower"": 171.38, ""upper"": 257.08, ""hist_avg"": 280.46, ""data_points"": 4}}",Your spending is forecast to decreasing by 61% vs your historical average.,Based on 25 months of data using prophet.,[8079726737611017],8079726737611017,1,"[{""account_id"": 8079726737611017, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 247.54, ""spend_lower"": 198.03, ""spend_upper"": 297.04, ""hist_avg_spend"": 461.82, ""n_months"": 25}]"
USR418ju,2025-02,22,Single-Tasker,2469.02,0.0,31605.43,prophet,3,1,5,prophet,823.01,6114.18,2.6,2960.64,2,-59.6,decreasing,-16.6,high,"{""Shopping"": {""forecast"": 20224.01, ""lower"": 16179.21, ""upper"": 24268.81, ""hist_avg"": 38530.52, ""data_points"": 3}, ""Fitness"": {""forecast"": 1497.17, ""lower"": 1197.73, ""upper"": 1796.6, ""hist_avg"": 1423.66, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 366.84, ""lower"": 293.48, ""upper"": 440.21, ""hist_avg"": 873.17, ""data_points"": 5}}",Your spending is forecast to decreasing by 60% vs your historical average.,Based on 22 months of data using prophet.,[4990242242398628],4990242242398628,1,"[{""account_id"": 4990242242398628, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 1820.17, ""spend_lower"": 1456.14, ""spend_upper"": 2184.21, ""hist_avg_spend"": 6114.18, ""n_months"": 22}]"
USR421bB,2024-12,17,Single-Tasker,8.77,0.0,2211.18,prophet,3,1,5,prophet,2.92,1042.87,2.7,1218.82,2,-99.2,decreasing,-99.3,high,"{""Housing and Utilities"": {""forecast"": 4830.38, ""lower"": 3864.31, ""upper"": 5796.46, ""hist_avg"": 3776.27, ""data_points"": 3}, ""Travel"": {""forecast"": 581.73, ""lower"": 465.38, ""upper"": 698.08, ""hist_avg"": 525.02, ""data_points"": 4}, ""Hobbies"": {""forecast"": 279.38, ""lower"": 223.5, ""upper"": 335.26, ""hist_avg"": 242.42, ""data_points"": 4}}",Your spending is forecast to decreasing by 99% vs your historical average.,Based on 17 months of data using prophet.,[919386953688877],919386953688877,1,"[{""account_id"": 919386953688877, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 754.0, ""spend_lower"": 603.2, ""spend_upper"": 904.8, ""hist_avg_spend"": 1042.87, ""n_months"": 17}]"
USR421oQ,2025-01,22,Consistent Weekly,36617.52,0.0,99239.24,prophet,2,1,4,prophet,18308.76,19404.32,2.4,194176.5,4,88.7,increasing,-81.1,high,"{""Shopping"": {""forecast"": 143903.14, ""lower"": 115122.51, ""upper"": 172683.77, ""hist_avg"": 103388.54, ""data_points"": 4}, ""Travel"": {""forecast"": 591.73, ""lower"": 473.38, ""upper"": 710.07, ""hist_avg"": 584.35, ""data_points"": 4}, ""Fitness"": {""forecast"": 2163.36, ""lower"": 1730.69, ""upper"": 2596.03, ""hist_avg"": 2163.36, ""data_points"": 1}}",Your spending is forecast to increasing by 89% vs your historical average.,Based on 22 months of data using prophet.,[4202420362708024],4202420362708024,1,"[{""account_id"": 4202420362708024, ""account_name"": ""American Express"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 97094.67, ""spend_lower"": 77675.73, ""spend_upper"": 116513.6, ""hist_avg_spend"": 19404.32, ""n_months"": 22}]"
USR423EB,2025-02,22,Single-Tasker,1902.59,0.0,8336.62,prophet,2,1,4,prophet,951.29,1898.07,2.3,70.93,1,0.2,stable,2582.3,high,"{""Shopping"": {""forecast"": 7315.35, ""lower"": 5852.28, ""upper"": 8778.42, ""hist_avg"": 5692.91, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 1232.2, ""lower"": 985.76, ""upper"": 1478.64, ""hist_avg"": 1870.36, ""data_points"": 5}, ""Gifts"": {""forecast"": 134.14, ""lower"": 107.31, ""upper"": 160.97, ""hist_avg"": 429.63, ""data_points"": 6}}",Your spending is forecast to remain stable near your historical average of $1898.,Based on 22 months of data using prophet.,[2117860040110492],2117860040110492,1,"[{""account_id"": 2117860040110492, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 216.37, ""spend_lower"": 173.1, ""spend_upper"": 259.65, ""hist_avg_spend"": 1898.07, ""n_months"": 22}]"
USR425DX,2025-02,22,Single-Tasker,1207.85,0.0,2384.3,prophet,2,1,4,prophet,603.92,950.51,2.8,2.02,1,27.1,increasing,59694.6,high,"{""Housing and Utilities"": {""forecast"": 1787.67, ""lower"": 1430.13, ""upper"": 2145.2, ""hist_avg"": 789.27, ""data_points"": 5}, ""Personal Hygiene"": {""forecast"": 485.28, ""lower"": 388.22, ""upper"": 582.33, ""hist_avg"": 583.67, ""data_points"": 5}, ""Fitness"": {""forecast"": 601.95, ""lower"": 481.56, ""upper"": 722.35, ""hist_avg"": 460.37, ""data_points"": 6}}",Your spending is forecast to increasing by 27% vs your historical average.,Based on 22 months of data using prophet.,[5051398843617869],5051398843617869,1,"[{""account_id"": 5051398843617869, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 365.45, ""spend_lower"": 292.36, ""spend_upper"": 438.54, ""hist_avg_spend"": 950.51, ""n_months"": 22}]"
USR430vt,2025-01,20,Single-Tasker,1803.98,260.57,3260.35,prophet,2,1,4,prophet,901.99,967.84,2.2,5773.76,1,86.4,increasing,-68.8,high,"{""Housing and Utilities"": {""forecast"": 2959.77, ""lower"": 2367.82, ""upper"": 3551.73, ""hist_avg"": 2013.38, ""data_points"": 3}, ""Gifts"": {""forecast"": 158.05, ""lower"": 126.44, ""upper"": 189.66, ""hist_avg"": 368.99, ""data_points"": 7}, ""Shopping"": {""forecast"": 2546.86, ""lower"": 2037.49, ""upper"": 3056.23, ""hist_avg"": 2546.86, ""data_points"": 1}}",Your spending is forecast to increasing by 86% vs your historical average.,Based on 20 months of data using prophet.,[3523255766543907],3523255766543907,1,"[{""account_id"": 3523255766543907, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 2992.3, ""spend_lower"": 2393.84, ""spend_upper"": 3590.76, ""hist_avg_spend"": 967.84, ""n_months"": 20}]"
USR437KX,2025-02,24,Single-Tasker,18956.25,0.0,44483.73,prophet,3,1,5,prophet,6318.75,7315.04,2.8,294.78,1,159.1,increasing,6330.6,high,"{""Shopping"": {""forecast"": 62449.45, ""lower"": 49959.56, ""upper"": 74939.34, ""hist_avg"": 51123.01, ""data_points"": 3}, ""Gifts"": {""forecast"": 286.31, ""lower"": 229.05, ""upper"": 343.58, ""hist_avg"": 974.3, ""data_points"": 9}, ""Housing and Utilities"": {""forecast"": 1069.06, ""lower"": 855.24, ""upper"": 1282.87, ""hist_avg"": 1060.38, ""data_points"": 3}}",Your spending is forecast to increasing by 159% vs your historical average.,Based on 24 months of data using prophet.,[8523595065041672],8523595065041672,1,"[{""account_id"": 8523595065041672, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 11672.54, ""spend_lower"": 9338.03, ""spend_upper"": 14007.05, ""hist_avg_spend"": 7315.04, ""n_months"": 24}]"
USR451OQ,2025-01,22,Single-Tasker,34470.24,0.0,92794.26,prophet,2,0,4,prophet,17235.12,13508.94,2.5,29.42,1,155.2,increasing,117066.0,high,"{""Shopping"": {""forecast"": 111904.73, ""lower"": 89523.79, ""upper"": 134285.68, ""hist_avg"": 55658.73, ""data_points"": 5}, ""Fitness"": {""forecast"": 692.18, ""lower"": 553.75, ""upper"": 830.62, ""hist_avg"": 822.07, ""data_points"": 6}, ""Housing and Utilities"": {""forecast"": 3539.58, ""lower"": 2831.66, ""upper"": 4247.5, ""hist_avg"": 3539.58, ""data_points"": 1}}",Your spending is forecast to increasing by 155% vs your historical average.,Based on 22 months of data using prophet.,[5574944151033046],5574944151033046,1,"[{""account_id"": 5574944151033046, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 75818.17, ""spend_lower"": 60654.54, ""spend_upper"": 90981.8, ""hist_avg_spend"": 13508.94, ""n_months"": 22}]"
USR451il,2025-10,24,Single-Tasker,5850.0,5850.0,5850.0,prophet,1,1,1,prophet,5850.0,5850.0,1.0,5850.0,1,0.0,stable,0.0,high,"{""Finance"": {""forecast"": 5850.0, ""lower"": 4680.0, ""upper"": 7020.0, ""hist_avg"": 5850.0, ""data_points"": 24}}",Your spending is forecast to remain stable near your historical average of $5850.,Based on 24 months of data using prophet.,[3817672132399883],3817672132399883,1,"[{""account_id"": 3817672132399883, ""account_name"": ""Plaid Money Market"", ""account_type"": ""money market depository"", ""currency_code"": ""USD"", ""spend_forecast"": 5850.0, ""spend_lower"": 4680.0, ""spend_upper"": 7020.0, ""hist_avg_spend"": 5850.0, ""n_months"": 24}]"
USR461nX,2025-02,23,Single-Tasker,0.0,0.0,39559.44,prophet,3,2,4,prophet,0.0,10928.31,2.1,60.64,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 2458.97, ""lower"": 1967.17, ""upper"": 2950.76, ""hist_avg"": 60767.19, ""data_points"": 4}, ""Fitness"": {""forecast"": 905.85, ""lower"": 724.68, ""upper"": 1087.02, ""hist_avg"": 583.02, ""data_points"": 6}, ""Travel"": {""forecast"": 125.81, ""lower"": 100.65, ""upper"": 150.98, ""hist_avg"": 333.14, ""data_points"": 5}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 23 months of data using prophet.,[6517352269108317],6517352269108317,1,"[{""account_id"": 6517352269108317, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 1770.21, ""spend_lower"": 1416.17, ""spend_upper"": 2124.25, ""hist_avg_spend"": 10928.31, ""n_months"": 23}]"
USR463UE,2025-11,2,Single-Tasker,200.0,160.0,240.0,wma,1,1,1,wma,200.0,200.0,1.0,200.0,1,0.0,stable,0.0,low,"{""Shopping"": {""forecast"": 200.0, ""lower"": 160.0, ""upper"": 240.0, ""hist_avg"": 200.0, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $200.,Based on 2 months of data using wma. Treat as indicative only.,[8565222433079516],8565222433079516,1,"[{""account_id"": 8565222433079516, ""account_name"": ""Checking account"", ""account_type"": ""SAVINGS"", ""currency_code"": ""EUR"", ""spend_forecast"": 200.0, ""spend_lower"": 160.0, ""spend_upper"": 240.0, ""hist_avg_spend"": 200.0, ""n_months"": 2}]"
USR465GL,2025-02,25,Consistent Weekly,840.39,0.0,3278.77,prophet,3,1,4,prophet,280.13,920.08,2.3,111.29,2,-8.7,stable,655.1,high,"{""Housing and Utilities"": {""forecast"": 2974.39, ""lower"": 2379.51, ""upper"": 3569.26, ""hist_avg"": 1592.02, ""data_points"": 5}, ""Personal Hygiene"": {""forecast"": 1936.11, ""lower"": 1548.89, ""upper"": 2323.33, ""hist_avg"": 1584.07, ""data_points"": 5}, ""Fitness"": {""forecast"": 683.28, ""lower"": 546.62, ""upper"": 819.93, ""hist_avg"": 473.8, ""data_points"": 5}}",Your spending is forecast to remain stable near your historical average of $920.,Based on 25 months of data using prophet.,[7187442304170327],7187442304170327,1,"[{""account_id"": 7187442304170327, ""account_name"": ""Discover"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 287.94, ""spend_lower"": 230.35, ""spend_upper"": 345.53, ""hist_avg_spend"": 920.08, ""n_months"": 25}]"
USR465Of,2025-02,25,Consistent Weekly,1620.62,25.62,3366.54,prophet,2,1,4,prophet,810.31,787.0,1.9,767.26,1,105.9,increasing,111.2,high,"{""Housing and Utilities"": {""forecast"": 3032.5, ""lower"": 2426.0, ""upper"": 3639.01, ""hist_avg"": 1415.08, ""data_points"": 5}, ""Shopping"": {""forecast"": 1311.88, ""lower"": 1049.5, ""upper"": 1574.25, ""hist_avg"": 1910.92, ""data_points"": 3}, ""Fitness"": {""forecast"": 794.58, ""lower"": 635.66, ""upper"": 953.5, ""hist_avg"": 457.65, ""data_points"": 4}}",Your spending is forecast to increasing by 106% vs your historical average.,Based on 25 months of data using prophet.,[7987964227152055],7987964227152055,1,"[{""account_id"": 7987964227152055, ""account_name"": ""Diners Club / Carte Blanche"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 616.71, ""spend_lower"": 493.37, ""spend_upper"": 740.06, ""hist_avg_spend"": 787.0, ""n_months"": 25}]"
USR466ol,2024-12,18,Single-Tasker,14989.14,0.0,30295.02,prophet,3,2,5,prophet,4996.38,4194.7,2.4,2079.39,3,257.3,increasing,620.8,high,"{""Shopping"": {""forecast"": 30519.78, ""lower"": 24415.83, ""upper"": 36623.74, ""hist_avg"": 20968.03, ""data_points"": 3}, ""Personal Hygiene"": {""forecast"": 1128.33, ""lower"": 902.66, ""upper"": 1353.99, ""hist_avg"": 493.92, ""data_points"": 7}, ""Travel"": {""forecast"": 579.84, ""lower"": 463.87, ""upper"": 695.81, ""hist_avg"": 477.99, ""data_points"": 6}}",Your spending is forecast to increasing by 257% vs your historical average.,Based on 18 months of data using prophet.,[681925541759447],681925541759447,1,"[{""account_id"": 681925541759447, ""account_name"": ""American Express"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 21715.05, ""spend_lower"": 17372.04, ""spend_upper"": 26058.06, ""hist_avg_spend"": 4194.7, ""n_months"": 18}]"
USR470Uv,2025-11,25,Single-Tasker,25.25,19.38,31.16,prophet,2,2,2,prophet,12.62,28.22,2.0,4.22,1,-10.5,decreasing,498.3,high,"{""Finance"": {""forecast"": 16.72, ""lower"": 13.38, ""upper"": 20.06, ""hist_avg"": 28.22, ""data_points"": 25}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[7533070098837544],7533070098837544,1,"[{""account_id"": 7533070098837544, ""account_name"": ""Plaid Saving"", ""account_type"": ""savings depository"", ""currency_code"": ""USD"", ""spend_forecast"": 16.72, ""spend_lower"": 13.38, ""spend_upper"": 20.06, ""hist_avg_spend"": 28.22, ""n_months"": 25}]"
USR471zI,2025-11,1,Single-Tasker,541.95,433.56,650.34,segment_median,1,1,1,wma,541.95,4.22,1.0,4.22,1,12742.4,increasing,12742.4,low,"{""Finance"": {""forecast"": 4.22, ""lower"": 3.38, ""upper"": 5.06, ""hist_avg"": 4.22, ""data_points"": 1}}",Your spending is forecast to increasing by 12742% vs your historical average.,Based on 1 months of data using segment_median. Treat as indicative only.,[3822805229673985],3822805229673985,1,"[{""account_id"": 3822805229673985, ""account_name"": ""Plaid Saving"", ""account_type"": ""savings depository"", ""currency_code"": ""GBP"", ""spend_forecast"": 4.22, ""spend_lower"": 3.38, ""spend_upper"": 5.06, ""hist_avg_spend"": 4.22, ""n_months"": 1}]"
