user_id,phone_number,is_active,accounts.mask,accounts.balances_current,accounts.COUNT(users),accounts.STD(users.phone_number),accounts.COUNT(transactions),accounts.MAX(transactions.amount),accounts.MEAN(transactions.amount),accounts.TIME_SINCE_LAST(transactions.date),account_id = 9930706642522650,account_id = 9917427141037396,account_id = 9900112423294341,account_id = 9860410258164577,account_id = 9854565050152785,account_id = 9794651047068781,account_id = 9749369644991904,account_id = 9742732280297836,account_id = 9650043164794435,account_id = 9625783251295911,account_id is unknown,accounts.name = JCB 16 digit,accounts.name = VISA 16 digit,accounts.name = Maestro,accounts.name = Mastercard,accounts.name = American Express,accounts.name = VISA 19 digit,accounts.name = Diners Club / Carte Blanche,accounts.name = VISA 13 digit,accounts.name = Plaid Saving,accounts.name = Plaid Mortgage,accounts.name is unknown,accounts.type = Checking,accounts.type = Savings,accounts.type = credit card credit,accounts.type = CHECKING,accounts.type = SAVINGS,accounts.type = checking depository,accounts.type = savings depository,accounts.type = mortgage loan,accounts.type = student loan,accounts.type = money market depository,accounts.type is unknown,accounts.currency_code = USD,accounts.currency_code = EUR,accounts.currency_code = GBP,accounts.currency_code = CAD,accounts.currency_code = SEK,accounts.currency_code = PLN,accounts.currency_code = NOK,accounts.currency_code = DKK,accounts.currency_code = CZK,accounts.currency_code is unknown,days_since_last,vel_1d,vel_7d,vel_30d,task_segment,top_category,top_merchant,primary_spending_trend,merchant_diversity,new_merchant_count,avg_amt_30d,count_30d,account_ids,primary_account_id,account_count
USR530Nq,5545513044934,True,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[2453670144577036],2453670144577036,1
USR451il,7311935859758,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[3817672132399883],3817672132399883,1
USR974tj,7990054845256,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9304708597857449],9304708597857449,1
USR058Df,1852972550764,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2119813250889144],2119813250889144,1
USR971rW,4007473021821,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[3955297428706598],3955297428706598,1
USR853pE,4043284303801,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1081306276880209],1081306276880209,1
USR530od,2736368601171,True,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2107363910776935],2107363910776935,1
USR797BB,512547459029,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[4411584653276646],4411584653276646,1
USR525OW,6388450289690,False,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1355033567547431],1355033567547431,1
USR017aL,5376523138876,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0,[4916050943390846],4916050943390846,1
USR087Jg,7779711084137,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[9482376481652407],9482376481652407,1
USR116fM,9132381333331,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[909128744072065],909128744072065,1
USR104pB,3155980279110,True,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[3827033942254075],3827033942254075,1
USR799Rk,7118914861964,False,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[1399053480162906],1399053480162906,1
USR278dn,6074089934166,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5495666411578429],5495666411578429,1
USR239qk,8869707361677,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2657412332291008],2657412332291008,1
USR556Wi,8907211459348,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5263026712384091],5263026712384091,1
USR872Ih,2632680835124,True,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7540373052583321],7540373052583321,1
USR679Eq,2131684124821,False,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2554609614776567],2554609614776567,1
USR163rM,2287127339640,True,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[6928530045843619],6928530045843619,1
USR857OT,7993225419659,False,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[4981598812761515],4981598812761515,1
USR398Px,4034169698359,False,1947,3325.67,1,0.0,1798,400.0,-11.31976640711902,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,3,5,45,Healthy Active User,Shopping,ATM TRALEE   B,Surging in Finance,0.25,451.0,0.9504444444444439,45.0,[5444480661467789],5444480661467789,1
USR149Et,177299103105,False,1484,5937.15,1,0.0,708,457.85,-7.1894067796610175,31881600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,8,26,58,High-Intensity User,Shopping,ATM CASTLE ST 2,Surging in Shopping,0.3,209.0,-33.67120689655172,58.0,[1383380953513078],1383380953513078,1
USR342cz,4087636010159,False,1565,6396.63,1,0.0,800,500.0,-15.467,432000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,8,20,66,High-Intensity User,Shopping,ATM CASTLE ST 1,Surging in Finance,0.35,278.0,-4.434393939393939,66.0,[3825238525925817],3825238525925817,1
USR739UP,4780095791405,True,274,1556.0,1,0.0,2935,3154.75,0.006337308347529861,172800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,30,56,High-Intensity User,Personal Hygiene,Google Pay top-up by *8806,Surging in Finance,0.1,279.0,-0.6044642857142867,56.0,[4556349551117200],4556349551117200,1
USR354Rs,3760683870328,False,6096,4050.0,1,0.0,3,3000.0,1016.6666666666666,66096000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3,3,3,Healthy Active User,Other,Transaction 3,Surging in Other,1.0,3.0,1016.6666666666666,3.0,[86517230141686],86517230141686,1
USR698Qr,4682152025453,True,7251,4549.34,1,0.0,98,1887.03,-0.3388775510204059,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,11,44,Low Activity/Trial,Other,Palk,Surging in Shopping,0.34,33.0,2.0306818181818227,44.0,[6110863183815734],6110863183815734,1
USR992ZI,5821464999665,False,7251,13000.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Saastud Ülekanne,Surging in Other,1.0,2.0,200.0,2.0,[6919845120865469],6919845120865469,1
USR352pI,8373469374672,True,8154,13000.03,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Ubertrag,Surging in Other,0.5,1.0,200.0,2.0,[2056328946936910],2056328946936910,1
USR227ai,8772067477961,False,8154,1663.78,1,0.0,98,1887.03,-1.673877551020411,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,12,46,Low Activity/Trial,Finance,Salary,Surging in Groceries,0.32,31.0,-0.3215217391304364,46.0,[1569588704562906],1569588704562906,1
USR086qQ,1391057680011,True,5971,13000.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Virement,Surging in Other,0.5,1.0,200.0,2.0,[7658419913220552],7658419913220552,1
USR592MJ,9212869239332,True,5971,1929.03,1,0.0,98,1887.03,-2.082244897959185,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,12,47,Low Activity/Trial,Other,Salaire,Surging in Shopping,0.34,33.0,-1.0561702127659571,47.0,[4193736670373485],4193736670373485,1
USR163vx,3680753483999,True,9277,100.02,1,0.0,1,-256.67,-256.67,1209600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Other,Example 1,Surging in Other,1.0,1.0,-256.67,1.0,[6370169824298612],6370169824298612,1
USR970wx,3562499681022,True,3224,250000.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[8398231875259772],8398231875259772,1
USR000Ux,4029538659932,True,3224,130837.0,1,0.0,2,2000.0,2000.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Overforing,Surging in Other,1.0,2.0,2000.0,2.0,[3735199680059000],3735199680059000,1
USR149vb,9160818098954,True,3224,227083.2,1,0.0,98,18870.3,-19.01632653061227,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2,12,46,Low Activity/Trial,Other,Lon,Surging in Entertainment,0.37,36.0,-4.8326086956521905,46.0,[4343996146245764],4343996146245764,1
USR208yg,6471047203412,False,7318,1172.78,1,0.0,98,1887.03,-1.6412244897959187,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,12,46,Low Activity/Trial,Finance,Salary,Surging in Shopping,0.32,31.0,-0.3215217391304364,46.0,[9558846592264302],9558846592264302,1
USR463UE,3703120497077,False,7318,13000.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Tilisiirto,Surging in Shopping,0.5,1.0,200.0,2.0,[8565222433079516],8565222433079516,1
USR980UY,8471926191721,False,4376,80255.52,1,0.0,100,3210.0,608.3853,432000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,2,6,Consistent Weekly,Finance,Salary,Surging in Food and Dining,0.02,2.0,533.4416666666667,6.0,[8659550460875009],8659550460875009,1
USR673YB,7910888857266,False,5473,13000.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Savings Transfer,Surging in Finance,0.5,1.0,200.0,2.0,[5459887537647042],5459887537647042,1
USR829qO,2359480843202,True,5473,2321.2000000000003,1,0.0,98,1887.03,-1.9618367346938765,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,12,46,Low Activity/Trial,Finance,Salary,Surging in Housing and Utilities,0.32,31.0,-0.5345652173913136,46.0,[8363286485793800],8363286485793800,1
USR989QU,1122617778829,True,7362,14950.0,1,0.0,2,230.0,230.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Krajumu Parskaitijums,Surging in Other,0.5,1.0,230.0,2.0,[4838046973323902],4838046973323902,1
USR844Xx,4207224412089,True,7362,4761.33,1,0.0,98,2111.95,-0.6911224489795946,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,11,44,Low Activity/Trial,Other,Alga,Surging in Entertainment,0.31,30.0,2.157499999999994,44.0,[2823081132600016],2823081132600016,1
USR338ns,2496923056001,True,1108,13000.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Virement,Surging in Other,0.5,1.0,200.0,2.0,[8364950573806945],8364950573806945,1
USR526MW,8711924710805,True,1108,356.22,1,0.0,98,1887.03,-1.6738775510204067,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,12,46,Low Activity/Trial,Other,Salaire,Surging in Entertainment,0.37,36.0,-0.32152173913043136,46.0,[7933048680356660],7933048680356660,1
USR667ih,4828804106547,True,6134,16537.8,1,0.0,98,18870.3,-16.73877551020411,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,2,12,46,Low Activity/Trial,Other,Lon-Udbetaling,Surging in Entertainment,0.37,36.0,-3.2152173913043645,46.0,[1375306207803502],1375306207803502,1
USR310Mk,1093462521958,False,6134,130000.0,1,0.0,2,2000.0,2000.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,1,2,Single-Tasker,Other,Overforsel,Surging in Other,1.0,2.0,2000.0,2.0,[3957989470967012],3957989470967012,1
USR235aH,2655070375034,True,6779,221250.0,1,0.0,26,5000.0,4663.461538461538,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Finance,Amazon Salary,Surging in Finance,0.15,4.0,5000.0,1.0,[1798168692540359],1798168692540359,1
USR218kF,5296472185156,False,6779,4973.0,1,0.0,53,100.0,-0.5094339622641509,29808000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,2,5,Consistent Weekly,Transportation,Uber,Surging in Transportation,0.09,5.0,-5.0,5.0,[8176258203260627],8176258203260627,1
USR900TT,1290710631594,True,9307,14950.0,1,0.0,2,230.0,230.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Spaarrekening Overboeking,Surging in Other,0.5,1.0,230.0,2.0,[3245077093990702],3245077093990702,1
USR978oc,4153564054229,False,9307,4605.33,1,0.0,98,2111.95,-0.5092857142857189,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,11,44,Low Activity/Trial,Other,Salaris,Surging in Entertainment,0.29,28.0,2.1029545454545477,44.0,[8923284005861578],8923284005861578,1
USR841fP,3073227445452,True,5428,14350.74,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Giroconto,Surging in Other,0.5,1.0,200.0,2.0,[7844477604262651],7844477604262651,1
USR526Ci,3962884398811,True,5428,1813.76,1,0.0,98,1887.03,-1.641224489795921,345600.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,12,46,Low Activity/Trial,Shopping,Stipendio,Surging in Entertainment,0.33,32.0,-0.3215217391304364,46.0,[9917427141037396],9917427141037396,1
USR257qy,497320047709,True,1002,3024.46,1,0.0,98,1887.03,-1.6738775510204091,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,12,46,Low Activity/Trial,Other,Nomina,Surging in Shopping,0.35,34.0,-0.32152173913043147,46.0,[670339298401581],670339298401581,1
USR748ZE,6117869123071,False,1002,13078.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Transferencia,Surging in Finance,0.5,1.0,200.0,2.0,[1419519482145888],1419519482145888,1
USR755DK,773907836896,True,7951,14950.0,1,0.0,2,230.0,230.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Other,Taupymo Pervedimas,Surging in Other,0.5,1.0,230.0,2.0,[7054344875302522],7054344875302522,1
USR495mL,4671808044355,True,7951,4761.33,1,0.0,98,2111.95,-0.48418367346939045,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,11,44,Low Activity/Trial,Other,Atlyginimas,Surging in Groceries,0.32,31.0,2.1574999999999886,44.0,[78958334436308],78958334436308,1
USR170FQ,895370220406,False,1375,65000.0,1,0.0,2,1000.0,1000.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,1,2,Single-Tasker,Other,Przelew Na Konto Oszczednosciowe,Surging in Other,1.0,2.0,1000.0,2.0,[4099662377712878],4099662377712878,1
USR614yH,5657426735712,True,1375,34234.89,1,0.0,98,9467.02,-0.7769387755102026,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2,11,43,Low Activity/Trial,Other,Wynagrodzenie,Surging in Groceries,0.32,31.0,14.507906976744176,43.0,[7577161117778093],7577161117778093,1
USR885po,9456877469670,False,7184,13000.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Savings Transfer,Surging in Finance,0.5,1.0,200.0,2.0,[1222787317676291],1222787317676291,1
USR733gw,2765285610591,False,7184,2105.34,1,0.0,98,1887.03,-0.3388775510204086,345600.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,11,44,Low Activity/Trial,Finance,Salary,Surging in Groceries,0.3,29.0,2.0306818181818174,44.0,[9650043164794435],9650043164794435,1
USR329uU,2636460179509,True,976,48472.2,1,0.0,98,19870.300000000003,5.863265306122513,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2,12,46,Low Activity/Trial,Other,Lonnsbetaling,Surging in Entertainment,0.33,32.0,18.523913043478245,46.0,[1076803272100074],1076803272100074,1
USR747HD,1985284608381,True,976,130000.0,1,0.0,2,2000.0,2000.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,1,2,Single-Tasker,Other,Overforing,Surging in Other,0.5,1.0,2000.0,2.0,[2924061196412639],2924061196412639,1
USR831lM,3795252996024,True,5756,13000.0,1,0.0,2,200.0,200.0,2246400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Transferencia,Surging in Finance,1.0,2.0,200.0,2.0,[5465886220234366],5465886220234366,1
USR493ow,6488895689846,True,5756,3544.05,1,0.0,98,1887.03,-2.078061224489796,345600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,2,11,43,Low Activity/Trial,Other,Salario,Surging in Finance,0.35,34.0,1.7483720930232574,43.0,[4177499693018418],4177499693018418,1
